#Absolute timestamp,Relative timestamp,Throughput,Min,Avg,p50,p90,p95,p99,p999,p9999,Max
1626786025.000,379,25000,158848,1390497,256383,301567,1724415,35782655,43319295,45809663,48005119
1626786026.000,380,24999,158848,254973,253567,287231,299263,325375,359167,511743,676863
1626786027.000,381,25000,160512,255271,253695,287743,298751,326143,361727,549887,643583
1626786028.000,382,25001,161408,1599511,257151,305663,7753727,39092223,46399487,47349759,47611903
1626786029.000,383,24999,162048,258444,255487,290303,302591,337407,869375,1404927,1576959
1626786030.000,384,25000,158464,258186,256639,290047,302591,329983,404479,1041407,1185791
1626786031.000,385,25002,161280,257088,255871,289279,301311,327935,364543,596991,642559
1626786032.000,386,24999,162176,1491018,258559,305151,4947967,36962303,44072959,45318143,45514751
1626786033.000,387,25000,160000,256312,254847,289535,300799,325887,362495,591871,1049599
1626786034.000,388,24999,162176,255907,254591,288255,300031,326911,366591,502783,516607
1626786035.000,389,25001,149120,1398923,255487,301055,2012159,35454975,45187071,51249151,51904511
1626786036.000,390,24999,160512,257188,255231,289279,301055,329983,579071,995327,3102719
1626786037.000,391,25000,159744,256565,254847,289535,301311,329727,373247,531455,549887
1626786038.000,392,24302,154112,1435234,256767,304639,3168255,35258367,44105727,47513599,48136191
1626786051.001,405,19644,207488,2354581,348415,638975,19365887,42631167,50397183,53182463,53739519
1626786052.000,406,25005,162176,286390,276735,334335,356863,437759,1531903,3184639,3817471
1626786053.000,407,25000,161024,257194,255871,289535,301055,328447,366335,542207,683519
1626786054.000,408,25001,147328,1486939,258175,303871,4280319,36044799,44761087,46989311,48201727
1626786055.000,409,24998,165248,258483,257023,290559,301823,328959,375551,542719,582655
1626786056.000,410,25001,149888,256807,255359,288767,300543,325375,363263,560127,2383871
1626786057.000,411,25000,158976,261041,254719,291071,304383,355839,1608703,3033087,3973119
1626786058.000,412,25001,153216,1526147,255743,303103,5476351,37355519,45252607,47448063,48070655
1626786059.000,413,24998,162816,256083,253695,288511,301055,334591,624639,1046015,1561599
1626786060.000,414,25002,158336,256057,254079,288511,299519,324607,520191,1151999,1376255
1626786061.000,415,24999,151168,1517966,255615,300543,4190207,36995071,46235647,50331647,50954239
1626786062.000,416,25001,161536,257350,254463,289791,302591,335615,732159,1487871,1591295
1626786063.000,417,24999,166144,254401,253183,285951,296703,321791,365567,573951,624639
1626786064.000,418,25001,144768,1459263,254847,299519,3450879,36995071,44236799,45678591,46465023
1626786065.000,419,24999,156416,254391,253055,286207,297471,322047,359679,519423,1036799
1626786066.000,420,25000,160128,254528,253055,286463,298495,326143,371711,638463,819199
1626786067.000,421,25000,161792,1701729,256767,301823,8445951,39747583,48103423,51412991,51740671
1626786068.000,422,25001,164224,255065,253951,286719,297983,323071,364287,543743,571391
1626786069.000,423,24998,151552,256769,253311,287999,301055,335359,814591,2033663,5152767
1626786070.000,424,25000,157056,1522129,256511,300799,4796415,37224447,45055999,46596095,47218687
1626786071.000,425,25001,156416,254214,253055,285183,296447,322815,366591,592383,1775615
1626786072.000,426,25000,146176,254138,252671,286719,297983,323839,360703,549887,656383
1626786073.000,427,25001,165120,1537645,257791,303359,6230015,36896767,44761087,46661631,46989311
1626786074.000,428,25000,160000,255800,253823,287487,300031,331519,577535,1030143,1210367
1626786075.000,429,24999,156672,256895,253311,289023,301823,336127,793087,1517567,7929855
1626786076.000,430,25000,160896,1523111,255743,300799,4669439,37584895,44564479,45776895,45875199
1626786077.000,431,25000,165248,254230,252927,285951,297215,321535,362495,504063,631807
1626786078.000,432,24999,159360,254432,253311,286207,297215,322559,375039,516095,557567
1626786079.000,433,25000,157184,1494313,255871,301567,4927487,37158911,44597247,46301183,48136191
1626786080.000,434,25001,149120,255550,253951,287487,298751,324351,406271,927743,1009663
1626786081.000,435,25000,163328,255114,253311,286463,299007,327167,546303,826367,1724415
1626786082.000,436,24325,155392,272992,259583,305151,328447,463359,3160063,5271551,5328895
1626786083.000,437,25675,152832,1730070,258175,304895,8986623,40435711,47808511,48988159,49184767
1626786084.000,438,25000,156416,253977,252799,285183,296959,321535,355839,550399,627711
1626786085.000,439,24999,167296,254567,253311,286207,297727,322559,374271,534527,727039
1626786086.000,440,25000,156672,1535718,255231,300287,5447679,37257215,44859391,46465023,47874047
1626786087.000,441,25001,156416,253965,252543,285951,296959,322303,369919,555007,608255
1626786088.000,442,25001,162688,255046,252927,286463,299007,324863,583679,1324031,2422783
1626786089.000,443,24999,163072,1700753,255743,303871,8888319,40108031,47513599,49545215,50069503
1626786090.000,444,24999,156416,256429,254975,288511,299775,325375,386559,805375,1182719
1626786091.000,445,25002,157696,254072,252543,286463,297727,322815,362495,574463,597503
1626786092.000,446,24999,151040,1511217,255615,301567,4147199,37289983,45514751,47775743,48365567
1626786093.000,447,25000,155904,253596,252031,285183,296447,320255,361471,676351,2619391
1626786094.000,448,24999,162560,253639,252415,285695,296703,323071,365311,528895,584703
1626786095.000,449,25001,162944,1492646,253311,298239,4046847,37552127,45088767,46628863,52461567
1626786096.000,450,25001,155648,255460,253567,287231,299263,327423,472319,1008127,1312767
1626786097.000,451,24999,159872,255014,253695,286975,298239,322815,368127,577535,2555903
1626786098.000,452,25000,158208,254010,252543,285951,296959,321279,362239,611327,1515519
1626786099.000,453,25000,164608,1483596,255359,300543,3792895,36929535,44728319,46596095,47251455
1626786100.000,454,25000,157568,255298,254079,287487,299519,326143,365823,519423,820735
1626786101.000,455,25000,150528,254321,253183,285695,297215,321279,362751,560127,827391
1626786102.000,456,24999,153856,1473595,255487,299519,4089855,36732927,44859391,46825471,47251455
1626786103.000,457,25001,160128,255504,253951,287487,299263,326911,474111,866815,2707455
1626786104.000,458,25000,152320,255588,253823,287487,299007,328191,534015,877055,964607
1626786105.000,459,25001,155008,1508524,255231,301055,4685823,37257215,44597247,45907967,46268415
1626786106.000,460,24999,161792,254714,253439,286463,297727,322559,365567,582143,602111
1626786107.000,461,25000,159872,252768,251391,285183,295935,321023,365311,525823,585215
1626786108.000,462,24999,159360,1466274,255615,304895,3430399,36732927,44793855,45711359,45940735
1626786109.000,463,25000,165760,255558,253823,287487,299775,328447,439551,890879,1210367
1626786110.000,464,25001,165120,255589,253567,288255,300031,325631,395007,864255,7299071
1626786111.000,465,25001,148096,255373,253823,287743,299519,326655,392191,775167,983551
1626786112.000,466,25000,162432,1492351,254335,299007,4087807,37683199,47054847,49184767,49250303
1626786113.000,467,25000,159232,253726,252543,285695,297215,322559,360191,529407,768511
1626786114.000,468,24999,156928,347822,253567,293119,318463,3852287,12271615,22020095,23920639
1626786115.000,469,25001,158720,1510269,255487,299263,4534271,37322751,44728319,46399487,46923775
1626786116.000,470,24999,161536,253843,252415,285695,297471,322303,376063,559615,771583
1626786117.000,471,25000,156416,254050,252799,286207,297471,323583,370431,497407,714751
1626786118.000,472,25000,160512,1546223,255743,301567,5074943,38567935,45383679,46956543,48136191
1626786119.000,473,24999,161152,255796,253311,287743,300287,331007,652287,1000959,1240063
1626786120.000,474,25001,158720,255311,253567,287231,299007,325119,399615,1064959,8708095
1626786121.000,475,25001,157696,253686,252415,286207,297727,322559,361727,622591,666111
1626786122.000,476,24999,155776,1492848,254335,299775,4726783,36896767,44859391,47742975,55705599
1626786123.000,477,25000,151424,254794,253567,287231,298495,322559,363775,559103,628735
1626786124.000,478,24999,149248,253244,251903,285439,297215,322559,361471,523007,546303
1626786125.000,479,25001,162560,1465304,256383,301567,3817471,36536319,44171263,45252607,45449215
1626786126.000,480,25001,153600,255189,253055,286463,298751,328447,617983,1544191,1820671
1626786127.000,481,24999,160640,253854,252543,285695,296703,321535,360447,529407,585727
1626786128.000,482,25000,155776,1457238,254847,299263,3428351,37388287,44269567,45776895,48889855
1626786129.000,483,24999,155392,253179,251903,284415,295423,320255,355583,544767,589311
1626786130.000,484,25001,158720,255051,253695,287743,299263,325375,362751,562687,570879
1626786131.000,485,25000,163712,253403,251903,285695,296703,321279,360959,545791,595967
1626786132.000,486,25000,165632,1706438,254463,300543,7823359,40304639,48496639,50167807,50495487
1626786133.000,487,25000,155904,255857,253823,288255,299775,328447,572415,945151,989695
1626786134.000,488,24999,154240,255930,253823,287487,298751,329727,653311,915967,1814527
1626786135.000,489,25002,162944,1640719,255103,302079,7360511,39059455,46497791,48857087,54001663
1626786136.000,490,24999,148992,253915,252671,286207,297727,322559,364543,520191,526335
1626786137.000,491,25001,164224,253200,251775,285183,296447,320767,361983,554495,927231
1626786138.000,492,24999,163968,1505228,254207,299775,5824511,37027839,44728319,46563327,47218687
1626786139.000,493,25000,156544,253561,252287,285439,296447,321535,356863,565759,594431
1626786140.000,494,25001,159488,254418,252799,286719,297983,325887,369151,521727,595455
1626786141.000,495,25000,155392,255893,254079,287999,299519,325631,475135,804351,1088511
1626786142.000,496,24999,154880,1570321,261887,338943,5869567,38469631,45907967,50364415,57638911
1626786143.000,497,25001,160384,262971,258175,297471,312831,354047,1195007,1843199,2576383
1626786144.000,498,24999,153728,253127,251647,284927,296191,320511,363519,528895,1627135
1626786145.000,499,24999,151040,1587658,255103,300031,7151615,38764543,45350911,46399487,46596095
1626786146.000,500,25002,164224,253536,252287,285439,296703,323583,361471,608255,649215
1626786147.000,501,24999,146048,254772,253439,286975,298239,323583,365823,543231,579071
1626786148.000,502,25001,153984,1501618,255487,301823,3911679,37388287,45088767,46071807,46497791
1626786149.000,503,24998,151936,254871,252927,287231,299775,329727,470527,990207,1155071
1626786150.000,504,25002,157184,257388,255359,289791,301311,330495,565759,1072127,1221631
1626786151.000,505,25000,158336,254610,253055,286463,297983,324095,365823,570879,2361343
1626786152.000,506,24999,162432,1568712,255359,300543,5509119,37584895,45776895,47382527,48660479
1626786153.000,507,25000,158720,255961,254591,287999,299007,325119,361727,593407,1107967
1626786154.000,508,25000,156544,255369,254079,287487,298751,322559,365311,495871,595455
1626786155.000,509,25001,152704,1526231,255615,301055,4956159,37519359,44990463,46071807,46235647
1626786156.000,510,24999,156160,255298,253311,286975,297983,325887,492799,982015,1661951
1626786157.000,511,25001,164224,255198,253823,287231,299263,323583,357887,505855,557567
1626786158.000,512,25000,147072,255010,253823,286463,297983,322815,363007,602623,1527807
1626786159.000,513,24998,162816,1481565,255999,301311,4235263,36208639,44204031,45481983,45645823
1626786160.000,514,25002,159616,256319,254847,288511,299519,324607,396287,964095,2246655
1626786161.000,515,25000,161280,254439,253183,286463,296959,321791,361983,579583,611327
1626786162.000,516,25000,157824,1501938,254079,298239,4558847,37879807,44072959,45613055,45842431
1626786163.000,517,24999,160640,255335,253183,287231,298239,327423,688127,1290239,1528831
1626786164.000,518,25000,165760,255604,253183,287231,300031,330751,698879,1665023,2271231
1626786165.000,519,25000,151424,254204,252543,286207,297471,323583,379135,827903,865279
1626786166.000,520,25000,161152,1678665,254591,300543,6987775,40665087,48857087,50266111,53510143
1626786167.000,521,24999,162688,254194,252927,286207,297471,322815,360191,548351,651775
1626786168.000,522,25001,158720,254226,252799,286207,297215,322815,362495,654335,928255
1626786169.000,523,24999,155264,1472222,257407,305663,3815423,35979263,44531711,47087615,48824319
1626786170.000,524,25001,161280,255420,253951,287743,299263,324607,360447,564223,3342335
1626786171.000,525,5351,166784,256139,253951,289791,303871,335103,386815,424703,424703
